    4.247195     4.373872     2.784781     3.294770     5.434773     4.153453     4.874160     4.995964  1
    5.570433     4.179199     4.502370     5.855538     7.961847    11.770582     9.639523    10.595933  1
    5.832642     0.465263     2.708639     1.584897     3.074056    -2.552709     4.474685     2.744962  1
    6.610420     6.226853     4.682851     5.780943     9.062884    10.072021     7.764601     6.546636  1
    1.656178     3.041886     5.703466     6.066719     5.449325     2.091042     4.768809     3.469603  1
    3.767433     3.591521     3.635007     4.981667     8.298368    10.935104     8.850099     9.553555  1
   -0.347840     3.129129     4.653797     0.500234     7.264617     3.476013     5.691490     6.317146  1
    4.960277     4.752073     5.352927     7.632566     4.044926     3.028925     2.766894     4.506206  1
    0.670562    -1.168170     0.615515     0.564065     2.793360     2.890651     4.620910     3.725069  1
    3.342316     4.497675     4.470824     2.295675     9.215602     7.628975     7.752502     9.569816  1
    7.447748     9.999048     6.428178     6.713152     9.280704     9.377273     9.400430     7.906625  1
    8.769428     9.585437     7.254606    12.773215    12.900913    12.891056    11.974163    11.971132  1
    5.762802     8.843877     4.055988     9.370441     9.456406    14.919452    11.061065    11.343036  1
    7.466524     8.414633     8.257847     7.910233     2.787698     0.586106     2.284137     4.400880  1
    3.990824     0.304445     2.812786     3.533096     8.529277    10.490764     7.473220    11.163207  1
    7.119894     7.926319     8.444238     4.388024    14.855295    17.081691    10.089156    11.840106  1
    2.814226    -0.899228     2.819170     4.065823     8.095694     5.802613     7.593873     7.098168  1
    5.426586     2.606015     2.135070     3.051344     5.131462     6.808634     7.127901     7.527038  1
    5.316180     4.123688     4.136861     5.824154     9.105840    11.796788    10.875622    11.192592  1
    3.233201     6.825439     7.898049     4.653828     9.984926    13.642619     7.605721     9.577101  1
    0.695855     1.315315     5.903407     2.162043    11.314400     7.677143     8.767046     8.563283  1
    5.230270     5.793033     4.674962     5.338176     5.403989     7.495786     7.884962     8.478818  1
    5.574282     6.112258     8.504944     5.197900     7.266952     7.674540     6.694006     4.963462  1
    9.651598     7.666913     8.478354     7.640491     8.271362    11.965744     9.682026     9.775721  1
    6.389096     8.853076     5.943687     8.673772    10.591599     9.391486    10.274580     8.913322  1
    9.974113    11.068616     8.002492     7.931817     9.646044    11.617952    10.232582     9.583600  1
   -1.612324    -1.672447     2.012381     1.247531     5.214711     4.416482     5.696804     6.704643  1
   10.124784     6.342406     5.538220     6.021615     8.775020    12.552069     9.543991    12.124764  1
    2.732338     2.875431     3.274025     1.786936     7.306741     9.223140     9.535089     4.225154  1
    5.083516     7.997202     5.430561     5.984967    11.873098    13.029054    10.415871     8.183283  1
    6.179935     7.008915     6.138637     7.422327     6.523058     6.117388     8.712990     6.179435  1
    6.962748     6.880732     5.708368     5.859547    10.640659     5.681564     7.637473     7.262652  1
    2.984926     0.588660    -0.278907    -0.044065     5.406134    -0.421338     3.781954     1.041706  1
    4.568589     1.170607     3.487002     2.779829     6.648214     7.328502     9.807806    11.075708  1
    6.092028     4.824000     6.727750     4.806553     5.011480     7.808926     8.187926     7.535992  1
    4.286392     1.710644     3.572539     1.781829     6.751361    10.471861     7.922383    12.149454  1
    5.414518     6.935064     8.220122     5.777966    12.730229    13.813669    13.519614    12.869200  1
    6.402139     8.226650     7.009653     6.245051    10.090690    11.352573     8.439988     8.795510  1
   -1.006533    -0.669935     1.136235    -1.705462     1.207089     1.814002     6.957194     1.151970  1
    3.236255     1.989273    -0.318290     2.532390     8.250844     6.972217     9.465824     9.317422  1
    8.285416     6.624372     6.506037     8.206530     4.339262     0.347770     6.187007     3.312660  1
   -0.530578    -1.330483     0.725417     0.490678     7.058521    10.013824    10.525797     9.563365  1
    9.463883    11.879733     9.218786    10.316684     8.389289     7.063083     8.991204     8.885913  1
    5.984843     5.730958     7.110947     7.112394    12.601713    14.486053    14.439776    15.795459  1
    0.878155     0.173210    -1.124951    -2.229163     4.667482     4.363763     6.808667     8.191262  1
   -0.742547    -1.191554    -0.050798    -0.546039     9.795038    10.011212     9.563291     8.666975  1
    6.125246     6.805584     4.299658     5.088399     8.219246     8.940577     7.917771     7.484217  1
    2.899484     4.096487     5.351710     4.257437     6.626910     7.272910     6.138145     8.133268  1
    7.688241     8.242232     5.747315     5.909695     6.791304     8.068856     8.344884     4.982081  1
    2.382040     2.710048     1.892148     1.190487     4.859419     2.808474     4.806798     5.965673  1
    5.222295     3.892265     5.255838     7.872025    16.070452    15.788018    13.515796    13.766782  1
    8.687336    10.683533    10.172930     9.280102    11.465091    14.818155    11.880727    13.647240  1
    3.758321     7.349929     5.709023     3.324948     8.103417     7.393702     7.000020     7.173171  1
    6.449257     4.587996     6.491871     8.425561     9.411258     6.919165     5.958439     9.448000  1
    6.375633     9.144312     9.640633     7.848765     8.054405     8.589006     7.862333     7.584370  1
    9.414413     7.154195     5.948990     7.774128     7.876959     3.891067    10.660246    10.098240  1
    7.587589     4.312640     4.978598     5.376632    10.583253    12.181739     7.762945    12.842040  1
    6.459308     5.003259     7.250298     7.435282    11.355933     4.468467    11.048091    10.365798  1
    6.232125     8.335934     7.849987     8.163261     2.809452     1.359897     6.974191     6.045425  1
    5.322827     2.856523     6.476786     6.633188     1.595937    -0.497670     5.246045    -1.064532  1
    2.588031     4.021449     2.325297     3.007965     4.991466     7.795679     7.541008     4.394481  1
    3.143151     4.719472     6.520849     4.774373     3.212775     1.476022     2.952888     0.906912  1
    4.561853     1.256286     1.484415     3.485868     1.278629     3.722670     5.476694     8.627278  1
    6.350855     5.016618     2.911906     5.693147     8.600492    12.047497     9.309554    11.143358  1
    4.386923     6.267811     7.196140     5.415239     3.529822     6.135770     7.994144     8.264895  1
    7.620969     6.745453     2.933755     6.386758     9.346630    10.095202     6.192340     9.261132  1
    6.476427     5.801822     4.673416     7.336780     7.754860     7.912072     7.896929     7.504400  1
    2.184002     4.115399     4.730498    -0.172837    11.059956    14.149945     9.567790     9.878483  1
    4.144216     5.206516     3.887950     6.665989     4.399807     5.308175    10.205230     1.819571  1
    6.098778     5.793341     4.599347     5.252420    10.768229    11.306979    12.238479    12.774513  1
    9.236451    10.422367     9.096694     7.266959    13.465384    17.836897    12.122563    12.890535  1
    8.681400     9.472095     7.783061     6.693806    15.816946    16.548628    10.513233    15.630730  1
    2.049597     1.995313     2.587425    -0.942154     9.013437     7.055334     9.693508     6.557727  1
    5.634988     5.971188     4.711895     4.329840     9.689328     9.162304     4.447980     6.530611  1
    4.343639     3.380433     4.209782     0.924646     7.267546     8.621384     9.248830     8.847783  1
    6.805737     6.017573     6.479524     7.149429     6.531697     6.826099     6.320128     5.192325  1
    3.052648     1.755602    -0.561886     1.425856     5.842252     5.058645     7.940987     6.948043  1
    5.326645     7.010466    10.084675     8.127470     8.221481     8.967477     7.873598     8.584686  1
    9.709491    10.122106     8.816928     6.621996     7.931795     7.871894     9.089283     9.904039  1
    1.587827     3.574385     3.640630     1.780205     6.684968     5.155035     5.398778     5.456697  1
    7.818456    10.049587     7.443660     8.091496     7.580737    12.238436    11.216572     9.355712  1
    5.674084     3.574138     4.865611     5.582175     6.269510     3.650424     5.911440     4.389147  1
    4.101528     5.553627     3.605650     5.294404     8.196533     6.257183     9.070186     8.631212  1
    5.519822     4.961874     3.871578     4.039348     6.957647     5.898132     3.800027     6.032785  2
    6.733748     7.980979     4.582121     3.043147    13.363861    12.702150     8.662121     8.257283  2
    5.439856     9.627297     7.617588     4.614332     9.214394     7.655700     6.406778    10.139552  2
    8.494433    10.184348     9.259983     3.860502     9.236414     5.254446     8.641116     5.856784  2
    4.653853     6.837172     4.820523     2.959748     8.371565     6.048704     6.371436     7.840752  2
    4.410359     3.246203     4.046492     4.774502     7.514969    11.232101    13.217650     6.611740  2
    5.276723     4.671326     4.092338     0.753175     5.196964     8.705214    10.301188     8.304518  2
    8.864927     7.937222     5.518558    -0.967091    12.323616    14.982265    12.849377    12.349548  2
    7.762261     6.422684     4.712670    -1.127277     8.819245    11.152352    10.242897    14.208138  2
   11.262787    11.949070    11.555061     8.952369    14.841338    15.960241    11.982270    13.522298  2
    9.684633     7.552909     6.848175     3.519145     9.663074     9.971776     8.195577    11.709027  2
    4.727047     5.257990     3.772649     7.348533     6.480796     5.641946     8.251949     5.417006  2
    7.083181     5.419094     8.995768     3.674933    11.071949    10.247112     9.361308     9.020265  2
    9.585122    10.143606     9.253716     7.568559     6.888010     8.020016     5.217497     9.900857  2
    6.349243     8.131305     7.612568     2.264708     8.469772    11.221662    10.524877     8.267179  2
    5.103669     5.255064     7.450976     7.848932     5.784578     6.305815     5.949891     1.550365  2
    4.912475     7.459161     7.922409     7.324539    13.487977    11.877043     9.139602    10.582098  2
    2.528022     1.549683     4.141165     3.357241     8.127103     5.167306     5.930406     6.257558  2
    3.536930     4.818844     2.851749     4.148295     0.073627    -0.196773     5.580782     5.583258  2
    2.284666     1.014019     2.723974     2.283672     5.571035     3.190650     6.408008     5.378389  2
    8.372716    13.028631     6.627725     7.150326    14.138102    19.822207    13.608200    13.038211  2
    7.036775     6.849666     4.460510     4.397520     4.984039     3.783221     5.792467     7.078196  2
    4.910111     6.273619     6.781768     5.089767    11.966668    12.527038     9.408241     9.799635  2
    7.423022     4.677157     4.600948     4.500349    11.174270    12.778182    11.022534    11.203111  2
    6.063549    11.677818     7.094559     3.188588     8.302982     8.134239     7.174331     9.373419  2
    1.753731    -1.515334     1.416866    -3.407840     0.548142     1.858146     2.777011     2.558703  2
    3.839147     1.331311     1.420551     4.283884     9.729040     6.652958     8.976094     7.961396  2
    5.536358     8.393090     6.642130     4.562344    10.831946     9.364005     9.863784    10.323023  2
    5.464393     3.612088     7.803904     3.436732    10.257414     3.737909     4.464213     4.078265  2
    6.494725     7.667024     6.693971     4.074598    13.230916    16.806852    13.445201    14.810800  2
    6.827722     9.581515     5.740821    11.145355     6.464741     8.556439     5.673466     6.577525  2
    2.870814     2.989075     1.628581     6.158859    10.150742    11.472029    10.479960    10.956956  2
   -1.914429    -1.639176     4.141617     4.305205     2.936341     8.920078     6.897438     6.164080  2
    4.731137     3.382012     6.973404     4.708616     8.257295     8.114626     7.233397     6.825949  2
   -0.981199    -3.901278     0.959585    -0.765391     1.931702     0.071665     4.018802     3.828027  2
    8.494504     8.256500     8.304581     9.251985    13.483089    13.762845    12.058190    15.908376  2
    0.373219    -0.767793     2.352889    -0.925603     2.887961     1.318228     6.972167     6.411403  2
   -2.002405    -1.778791     1.628580    -0.178242     0.344209    -0.418897     5.336929     3.147212  2
    2.201643    -1.566900     1.795628     1.171177     2.926739    -0.058414     3.476044     2.115397  2
    5.848039     5.634126     3.905666     3.737295     9.859500    10.096508     8.424807     9.973153  2
    6.037984     8.693126     7.102261     2.940457    13.439563    14.322461    12.174185    11.963883  2
    2.024051     0.327683     4.471985    -2.264589     7.804092     3.247291     3.761213     4.023612  2
    6.814832     6.313125     5.591088     4.172550     9.738759     9.910019     7.931705     8.718087  2
    2.472615     0.650534     3.088833     4.486181     5.330919     0.140163     4.067510     6.157103  2
    2.051627     4.777164     4.780364     3.091381     4.262229     4.511175     4.349949     2.185041  2
    4.887589     7.947961     7.664879     0.111087    12.339815    17.111757    13.494059    15.041633  2
    4.868131     6.163821     4.520186     3.704980    12.390132    11.297318     9.593863     8.305168  2
    4.102310     3.618174     4.937396     4.638758    11.860384    13.178697    10.533407    12.856316  2
   11.307609    10.242187     9.675305     5.817118    13.515705    14.810736    12.809165    12.038991  2
    4.860905     4.525362     5.469956     9.283516     7.144919    11.666948     8.225939     7.095982  2
    4.854802     6.375151     5.734602     2.397385     9.974827     9.665731     9.330558     9.208370  2
    5.231029     5.118960     3.616751     4.261787     3.870736     9.877037     6.249747     4.570294  2
    6.445463     6.197200     5.977842     0.057896     5.025017     8.453249    10.313382     9.280175  2
    4.304186     3.697639     1.091398     1.693832     9.132071     6.452018     8.413675     7.335286  2
    3.659405     0.848422     4.882825    -0.973994     8.425114    10.610261     7.707627    10.375875  2
    2.032008     3.885811     4.573104     2.290167     5.496319     4.063073     6.887174     5.549079  2
    9.561860     9.275602     5.383581     6.728980     9.152067     6.935451     6.337405     5.440587  2
    5.629038     0.678433     4.779226     3.614427    11.437116    10.578806     9.543274    11.947113  2
    3.348102     1.109195     3.173019     3.982103     6.722558    11.292685     7.444264     8.724353  2
    3.772512    -4.466039     1.883570    -2.791164     2.956133     2.350286     4.018424     3.238542  2
    2.375513     3.296147     3.444362     0.408626     3.136692     2.950725     3.859342     5.566180  2
    3.900878     4.263446     4.208600     3.468452    10.375508    11.040837     7.823356    11.871399  2
    7.748102     7.603105     8.300538     1.779990     8.865339    10.879328    11.676074     8.731079  2
   10.410102     8.792525     8.334203    13.196338    14.850951    19.689180    16.459972    17.029995  2
    2.265250    -1.415261     0.174259     0.025516     9.133062     8.762067     9.534784     8.048218  2
    3.053177    -0.122062     2.047841    -1.905676    -1.166616    -0.782341     3.928092     4.689599  2
    2.487667     0.847145     4.020387    -0.389742     9.119480     7.423029     7.395162     7.251254  2
    4.039853     1.848625     2.745708    -0.324232     8.775663     7.852235     8.948855     6.769997  2
    1.777670     4.054523     7.388345     3.369296     1.527032     2.668374     6.171911     4.107722  2
    6.908149     7.941465     7.800016    10.545705    13.483048    18.517277    14.216452    16.610169  2
    2.890497     5.981441     6.275255     0.159443     8.552154     9.406185     8.484006    11.081238  2
    9.990010     7.824717     5.516132     3.395879    12.208449    12.169251     7.935971    10.498604  2
    9.778133     9.376763     9.665871     4.478873     7.651181    10.056660     7.367986     8.128413  2
    3.568057     3.350594     4.253231     1.385508     5.432596     5.981186     4.601752     4.257461  2
    9.186125     7.743705     5.573832     4.734764     9.460205    11.585856    13.127432     9.706910  2
    4.737799     3.107105     3.314827     1.144551     6.606012     6.965235     8.884777     8.397644  2
    5.930567     9.328151     7.829260     6.016728    11.242951    11.009467     9.451587     8.162236  2
    4.769453     1.680748     3.948523     0.787889     2.659629     4.262937     4.671237     6.169424  2
    3.988931     5.866416     4.672442     6.072896    12.667584    15.973720    13.079359    12.338005  2
    4.233127     2.284479     5.031266     1.843728    11.719676    16.422767     9.995094     9.948794  2
    0.610015    -0.349786     3.854733    -1.509730     5.453264     0.229958     4.596566     3.362934  2
    1.458450     2.687461     1.593713    -0.040765    11.198205     9.181099     8.191228     9.670985  2
   11.160717    10.432356     9.931154     4.475525     6.330456     8.301367     7.945865     9.260905  2
    2.336827     0.537120     2.940660     2.912767    10.734074    10.536876     7.541106    10.535912  2
    6.096373     0.921923     5.546039     4.976312     5.781454     4.733541     5.968461     8.157898  2
    8.828468    10.721646     7.465919     8.551487     9.775035    13.220492     8.976814     8.154874  2
    2.567862     1.396343     1.982466     1.018640    10.301428     7.367209    10.780032     7.115321  2
    5.117038     9.940549     6.598918     4.362249     9.168718     7.780708     6.302496     5.789385  2
    1.836049     1.617679     4.515119     3.579893     6.806796     5.014348     5.319062     6.240504  2
    8.944881    10.843009    10.653142     2.787389    10.665312     8.962850    11.748912     9.149778  2
    9.162922     7.933018     5.359143     0.665214     7.467196     6.856516     7.029690     7.618743  2
    9.295133     5.670541     5.533165     2.792026     8.673729     8.660118    13.176295     7.357003  2
    2.092023     2.646757     1.999633     1.214362     7.730899    12.233982    11.695613     9.114409  2
   11.163159    11.128395    10.959783     7.509170    15.749401    13.830017    10.419141    11.863438  2
    3.074272     6.836976     6.012221     6.294357     8.168641     3.603523     5.217776     8.492171  2
    5.148418     3.156396     5.019977    -3.297611     6.924295     7.662538     8.109524     7.365210  2
    9.670747     7.310403     6.604688     0.897078     6.039071    10.211850     8.427695     9.802615  2
    3.910848     9.657345     7.677386     3.050948     7.573215     7.689388     8.927169     5.772407  2
    9.825266     9.244130     6.443163     3.346633     8.362066     7.516726    10.015428     9.396879  2
    4.805056     6.935143     7.160767     2.520779    12.339269    15.471557     8.495940    10.933771  2
    5.205448     7.843961     5.977208     5.802988     7.731961     6.677139     7.729080     7.000139  2
    3.178095    -2.377320     2.157821     0.427755     5.209986     5.382078     8.893830     7.387791  2
    3.854296     4.393490     6.132487    -1.418016     1.801816     4.356829     2.998458     4.566511  2
    9.823730     8.595923     5.411981     6.449217    12.781237    15.801274    11.325179    13.221982  2
    4.590003     4.744195     3.550515     0.231144    14.761370    17.179821    12.764651    15.807558  2
    5.474509     5.790381     1.882673     0.780004     4.545636     2.793139     6.226246     5.064032  2
    5.892474     3.307981     1.028547     5.465352     6.248938    11.441538     6.959085     9.787941  2
    1.217353     0.864041     2.331605     0.588400     7.363062     9.558024     5.702657     7.476542  2
    6.921892     2.873710     2.990249     2.025653    11.708045     7.745787     6.365714    10.504782  2
    5.821770     4.858387     5.771846     0.785182    11.715655     8.224392     9.089425     6.420171  2
    5.405293     6.126004     5.806781     2.562211    10.160128     6.111074     8.864441     9.281210  2
    7.001517     8.639153     4.373757     0.558729     9.238973     8.566375     8.705976    11.655404  2
    5.637225     3.830100     2.444294     3.841579     3.080916     2.473094     4.869213     4.851351  2
    3.468892     3.597060     5.385600     2.773115     6.866685     7.690007     6.101451     8.094765  2
    3.869857     4.652282     3.636447     3.976936     7.179056     2.930734     7.527225     9.148489  2
    1.888434    -1.216583     5.314522     0.707982     0.707141     0.878840     2.803757     3.803524  2
    2.915894    -0.170113     2.896843     0.063113    12.605374    12.481385    12.537597    14.286037  2
    6.801402     6.497918     5.533897     4.842855    10.014303     9.236139     8.875317     7.945773  2
    5.475506     4.527569     6.760420     3.035655     4.733455     3.420625     6.049987    10.153968  2
    0.460254     3.769396     4.157513     1.197752     1.591636     2.184291     4.210669     4.978133  2
    6.661798     5.868905     5.125695     2.755596     9.765634    10.353014    10.759763     9.742255  2
    3.954623     2.808788     0.863890     3.242101     3.541996     1.290209     5.582406     4.487788  2
    7.523987    10.614044     7.872773     4.802387     8.205945     5.021210     6.894502     8.028196  2
    2.338721     4.921561     3.173673     5.758980     4.504141     8.977304     4.553896     4.724034  2
    3.605382     2.605726     1.444729    -1.213243    -0.228610    -0.315173     1.989591     0.748023  2
    4.561920     8.828125     7.671399     0.393711    10.689465     9.429950     8.436101    11.793848  2
    5.247721     5.853269     4.532758     4.437981     7.227583     5.907203     8.822861     6.712112  2
    4.324382     4.675496     4.903192     3.447375     7.501386     8.065281     4.610293     7.471207  2
    2.062323     1.111265     7.572498     3.969997     2.052797    -0.292574     2.046834     2.681479  2
    5.568440     5.325086     4.364775     2.865895     8.146107    10.852645     6.928359     7.988798  2
    7.825413     9.020915     7.343913     4.962576    10.555497    14.760771     9.730745    16.217704  2
    5.172048     2.745601     3.167095     6.117188     5.873953     6.801673     6.106452     6.834846  2
    7.757663    11.623062     3.868387     4.939539     9.367888     9.013578     8.151615     7.780915  2
    7.322116     6.819778     5.899098     5.906478     5.560313     5.405468     6.963459     7.052169  2
    5.004928     2.745510     2.452378    -0.349013     6.968537     6.906207     5.556959     8.691306  2
    8.109694     5.642650     5.152454     7.215709    10.382570     8.696731     6.332180     6.886152  2
    5.221598     3.287845     4.098229    -0.399611     7.919279     4.762199     9.493065     8.248499  2
    0.327129    -1.083823     3.020223    -4.320662    -2.606005    -2.935468     2.503737     0.183107  2
    5.334134     5.081557     5.083012     1.135769     7.145399     7.012439     6.661213     7.119112  2
    1.978582     2.433703     1.873106    -1.991938     6.371322     2.199727     3.702474     5.675460  2
    2.900081     1.487001     6.014681     2.397569     7.142045     4.585278     3.755644     5.717975  2
    3.779165     5.423082     7.794221    -1.259698     6.522765     7.684086     6.410851     8.268147  2
    4.190021     3.769184     4.184232     5.815513    12.945266    15.903092     9.403932    11.297545  2
    4.595545     3.699389     5.169009     1.584222     4.943102     5.813854     7.792311     6.116685  2
    1.621309     4.410666     2.565461     5.250280     4.313893     5.864199     8.764331     6.897131  2
    5.929480     5.687143     6.326404     6.316001     7.679297     6.101072     6.758704     5.948189  2
    2.897322     4.248129     5.535463     7.117336     6.504388     9.057786     8.501643     7.125112  2
    2.111156    -2.424507     3.674457     1.834317    -1.008851    -2.551291     4.312097     0.540793  2
